SALE_ID,BOOK_ID,CLIENT_ID,SALE_DATE,QUANTITY,TOTAL_PRICE
4230,171,42,2024-01-11,5,159.00
4231,147,353,2024-08-06,2,307.00
4232,97,119,2023-02-10,3,296.00
4233,54,774,2024-09-07,1,138.00
4234,180,45,2023-01-24,2,88.00
4235,145,996,2024-08-29,4,111.00
4236,144,414,2023-04-21,5,311.00
4237,179,779,2024-06-29,3,465.00
4238,33,667,2024-07-12,4,267.00
4239,195,462,2023-01-25,4,451.00
4240,148,183,2023-08-05,4,404.00
4241,41,583,2023-04-09,5,272.00
4242,194,219,2024-10-06,4,280.00
4243,56,86,2023-04-11,5,456.00
4244,163,592,2024-06-23,5,264.00
4245,140,221,2023-03-04,5,102.00
4246,132,418,2023-11-02,4,61.00
4247,65,93,2023-01-24,2,123.00
4248,153,974,2024-08-04,5,462.00
4249,49,982,2023-02-27,4,399.00
4250,123,352,2024-06-01,4,246.00
4251,27,697,2023-09-24,5,336.00
4252,175,898,2023-04-15,1,351.00
4253,80,700,2023-05-23,1,246.00
4254,158,780,2024-05-25,5,293.00
4255,132,141,2023-12-13,3,87.00
4256,148,980,2023-09-27,3,51.00
4257,122,499,2024-07-31,4,460.00
4258,83,606,2024-08-04,1,118.00
4259,66,473,2023-06-22,4,498.00
4260,74,516,2023-03-25,1,264.00
4261,137,851,2024-07-09,4,318.00
4262,157,767,2023-08-08,3,169.00
4263,137,607,2023-10-07,4,247.00
4264,186,254,2023-12-08,2,98.00
4265,125,991,2024-04-01,2,46.00
4266,43,654,2024-04-16,2,403.00
4267,180,34,2022-11-04,3,300.00
4268,137,934,2023-03-22,5,122.00
4269,133,332,2023-05-26,3,59.00
4270,17,906,2023-04-12,1,138.00
4271,22,467,2023-02-28,5,120.00
4272,133,812,2024-01-15,5,391.00
4273,147,114,2023-09-14,3,361.00
4274,95,547,2022-11-25,1,158.00
4275,104,254,2023-06-24,1,226.00
4276,58,647,2022-12-26,1,48.00
4277,69,559,2024-01-11,1,357.00
4278,47,480,2024-04-16,5,61.00
4279,113,719,2024-01-13,4,104.00
4280,90,956,2024-04-14,4,441.00
4281,142,764,2022-11-16,4,359.00
4282,105,796,2024-01-28,4,65.00
4283,132,657,2023-07-09,5,488.00
4284,25,987,2023-07-13,3,385.00
4285,77,657,2023-07-20,5,143.00
4286,150,324,2023-07-03,1,350.00
4287,130,48,2023-04-22,4,59.00
4288,96,542,2023-04-01,5,220.00
4289,142,397,2023-05-01,5,376.00
4290,133,489,2024-09-21,2,258.00
4291,192,895,2024-08-13,3,18.00
4292,183,640,2023-03-28,3,475.00
4293,76,670,2024-04-17,3,57.00
4294,11,807,2023-11-18,5,215.00
4295,79,344,2024-06-01,3,193.00
4296,174,61,2023-11-14,1,368.00
4297,151,668,2024-04-27,1,179.00
4298,8,337,2023-10-18,2,40.00
4299,66,810,2024-02-18,5,417.00
4300,195,90,2024-02-09,4,471.00
4301,41,435,2022-12-17,5,369.00
4302,70,457,2023-02-20,1,212.00
4303,198,522,2024-03-02,4,464.00
4304,158,910,2023-05-28,3,255.00
4305,49,84,2023-05-10,3,435.00
4306,180,412,2024-06-19,4,97.00
4307,57,506,2023-04-23,1,430.00
4308,55,57,2024-02-27,3,464.00
4309,23,761,2023-04-19,5,127.00
4310,16,861,2024-06-20,1,419.00
4311,60,708,2024-05-28,5,86.00
4312,1,142,2024-05-12,3,145.00
4313,169,36,2024-06-01,5,296.00
4314,32,455,2023-06-29,2,229.00
4315,113,63,2024-02-02,1,156.00
4316,18,49,2024-10-01,5,274.00
4317,3,791,2023-12-22,3,311.00
4318,61,580,2023-03-14,2,338.00
4319,51,80,2023-08-31,1,136.00
4320,195,826,2024-05-17,5,289.00
4321,134,7,2024-03-18,1,291.00
4322,182,816,2024-07-12,4,318.00
4323,128,760,2024-08-31,5,45.00
4324,102,35,2024-03-18,3,446.00
4325,157,214,2022-12-17,1,223.00
4326,79,166,2023-06-20,4,468.00
4327,1,67,2024-06-06,3,55.00
4328,42,606,2024-03-31,1,241.00
4329,157,655,2023-03-11,3,453.00
4330,14,166,2023-11-23,1,192.00
4331,74,436,2022-11-25,4,465.00
4332,48,2,2023-04-17,4,378.00
4333,26,30,2024-08-18,3,52.00
4334,136,903,2023-11-01,2,156.00
4335,23,654,2023-11-25,4,313.00
4336,96,315,2023-11-02,2,381.00
4337,40,455,2024-09-01,1,427.00
4338,116,374,2024-06-21,4,246.00
4339,122,520,2023-11-17,3,390.00
4340,40,615,2022-11-15,4,358.00
4341,178,658,2024-09-08,2,273.00
4342,3,358,2023-01-13,2,296.00
4343,107,354,2023-02-13,5,245.00
4344,117,158,2024-07-20,2,498.00
4345,115,179,2024-05-21,3,493.00
4346,30,196,2023-02-25,4,399.00
4347,19,478,2024-07-30,2,64.00
4348,48,728,2024-09-28,3,288.00
4349,159,409,2023-08-02,5,227.00
4350,106,436,2024-07-23,1,458.00
4351,24,980,2023-10-04,2,273.00
4352,126,406,2023-02-28,1,51.00
4353,53,268,2023-06-14,3,352.00
4354,139,695,2023-02-14,4,52.00
4355,18,196,2023-11-17,5,498.00
4356,76,337,2024-01-28,4,309.00
4357,117,975,2023-09-07,5,489.00
4358,69,328,2024-06-10,1,205.00
4359,41,832,2023-12-19,5,202.00
4360,84,396,2023-11-08,3,453.00
4361,54,761,2023-03-28,4,282.00
4362,106,416,2023-12-27,1,207.00
4363,193,317,2024-10-11,2,48.00
4364,60,38,2023-08-16,4,67.00
4365,40,163,2024-05-17,5,188.00
4366,139,187,2023-02-28,1,406.00
4367,13,288,2024-03-27,1,480.00
4368,45,146,2023-07-01,5,271.00
4369,140,895,2024-01-06,4,15.00
4370,140,384,2022-12-25,3,95.00
4371,85,188,2023-04-28,4,136.00
4372,73,258,2023-01-01,1,434.00
4373,150,955,2023-07-22,2,331.00
4374,121,782,2023-09-09,2,118.00
4375,76,902,2023-08-31,5,194.00
4376,173,479,2023-03-21,2,251.00
4377,64,77,2023-11-29,4,460.00
4378,157,82,2024-08-31,1,49.00
4379,70,488,2024-03-21,5,85.00
4380,84,192,2023-05-10,1,59.00
4381,156,492,2023-09-05,4,140.00
4382,199,627,2023-10-19,5,241.00
4383,164,447,2022-11-02,4,302.00
4384,151,713,2023-09-04,5,350.00
4385,87,87,2023-08-02,3,248.00
4386,197,376,2024-01-22,2,79.00
4387,136,445,2023-04-15,4,446.00
4388,157,953,2024-04-16,3,147.00
4389,6,657,2022-12-17,3,455.00
4390,59,713,2023-11-16,2,399.00
4391,31,2,2024-08-25,5,322.00
4392,133,625,2023-05-02,5,33.00
4393,192,609,2024-04-18,5,417.00
4394,34,102,2023-07-03,1,298.00
4395,138,140,2022-11-10,3,274.00
4396,53,221,2024-10-25,5,389.00
4397,158,994,2024-07-31,3,84.00
4398,195,558,2024-06-28,4,223.00
4399,124,985,2024-06-23,1,160.00
4400,184,612,2023-12-03,1,233.00
4401,150,82,2023-04-06,1,42.00
4402,12,965,2022-11-02,1,301.00
4403,143,996,2023-10-11,1,435.00
4404,33,465,2024-01-09,2,20.00
4405,44,656,2024-01-04,5,234.00
4406,166,387,2024-04-06,4,146.00
4407,198,283,2023-11-02,4,58.00
4408,191,316,2024-01-16,2,82.00
4409,169,964,2024-04-07,3,287.00
4410,46,702,2023-12-13,2,413.00
4411,190,994,2023-12-17,3,364.00
4412,14,189,2023-01-09,4,412.00
4413,163,805,2023-08-27,1,239.00
4414,164,48,2022-11-15,5,432.00
4415,23,500,2023-01-03,5,449.00
4416,138,958,2023-01-06,2,337.00
4417,127,475,2023-12-10,4,324.00
4418,183,577,2022-11-01,2,90.00
4419,1,1,2024-08-07,1,380.00
4420,13,352,2024-04-02,2,285.00
4421,108,512,2022-12-08,4,269.00
4422,171,424,2023-12-15,2,360.00
4423,169,464,2024-01-31,1,385.00
4424,70,294,2024-07-08,4,415.00
4425,148,625,2024-06-17,4,241.00
4426,50,825,2024-03-25,4,238.00
4427,13,653,2023-08-07,3,317.00
4428,199,839,2023-01-25,4,341.00
4429,58,230,2022-12-03,3,155.00
4430,54,742,2024-06-20,2,321.00
4431,72,369,2023-07-06,1,123.00
4432,159,888,2024-07-26,4,496.00
4433,12,85,2023-12-06,5,50.00
4434,65,548,2024-01-19,3,198.00
4435,11,61,2024-02-02,2,225.00
4436,166,951,2023-06-10,4,112.00
4437,55,182,2024-01-19,1,483.00
4438,154,75,2023-08-10,1,212.00
4439,80,945,2024-07-25,3,481.00
4440,109,675,2023-04-21,5,106.00
4441,32,665,2024-01-02,2,487.00
4442,31,558,2024-04-29,2,84.00
4443,55,476,2024-05-27,4,322.00
4444,4,167,2023-04-16,4,104.00
4445,71,890,2023-01-19,4,495.00
4446,147,307,2023-02-23,4,107.00
4447,152,744,2023-02-28,2,104.00
4448,8,183,2023-08-28,3,144.00
4449,16,581,2022-11-04,1,26.00
4450,32,601,2023-06-19,1,466.00
4451,51,660,2023-06-16,1,354.00
4452,148,115,2024-03-02,5,433.00
4453,111,653,2023-10-20,4,89.00
4454,45,727,2024-09-04,1,271.00
4455,62,18,2024-10-07,3,130.00
4456,168,488,2022-11-22,3,449.00
4457,10,67,2023-02-18,1,118.00
4458,20,718,2024-09-05,3,439.00
4459,153,852,2023-08-17,1,175.00
4460,101,994,2023-04-18,2,230.00
4461,1,803,2024-09-29,5,140.00
4462,122,590,2023-01-04,2,257.00
4463,46,912,2023-09-14,2,80.00
4464,170,686,2023-02-26,5,329.00
4465,79,813,2023-04-04,3,248.00
4466,57,994,2023-11-03,5,31.00
4467,37,384,2024-01-31,5,299.00
4468,114,51,2022-12-05,3,227.00
4469,39,901,2023-02-13,5,229.00
4470,95,793,2023-09-28,1,341.00
4471,96,744,2024-06-14,1,23.00
4472,8,418,2022-12-18,5,156.00
4473,113,701,2024-10-08,2,477.00
4474,173,266,2023-07-23,3,101.00
4475,37,983,2024-09-23,2,143.00
4476,110,235,2023-09-14,3,65.00
4477,15,190,2023-03-14,5,217.00
4478,104,963,2023-04-30,3,383.00
4479,23,644,2024-08-29,5,398.00
4480,131,56,2024-04-10,4,383.00
4481,170,312,2023-07-30,1,391.00
4482,186,802,2024-07-30,4,327.00
4483,192,697,2024-08-02,4,384.00
4484,154,109,2023-01-15,2,242.00
4485,124,406,2023-04-03,1,67.00
4486,30,569,2024-08-19,1,299.00
4487,95,260,2023-07-30,5,497.00
4488,23,560,2022-11-15,5,344.00
4489,134,324,2023-09-06,1,236.00
4490,198,493,2024-05-19,5,422.00
4491,88,492,2022-11-10,5,114.00
4492,18,701,2024-02-14,1,215.00
4493,178,109,2023-04-23,4,146.00
4494,143,36,2023-07-28,2,257.00
4495,16,108,2023-04-10,4,180.00
4496,48,719,2023-08-14,3,253.00
4497,159,307,2023-10-26,5,122.00
4498,181,654,2023-11-18,5,217.00
4499,44,61,2022-11-30,2,66.00
4500,36,407,2024-02-09,3,369.00
4501,183,786,2024-09-27,3,437.00
4502,186,224,2024-10-14,4,277.00
4503,158,180,2023-11-10,4,482.00
4504,100,773,2024-03-15,5,55.00
4505,65,679,2024-03-18,3,495.00
4506,132,757,2024-07-02,5,446.00
4507,12,942,2023-04-20,4,455.00
4508,172,431,2023-08-06,2,475.00
4509,171,795,2023-02-15,5,386.00
4510,13,148,2023-11-06,3,78.00
4511,139,740,2023-06-29,3,238.00
4512,144,507,2024-06-19,1,489.00
4513,20,452,2023-03-18,3,225.00
4514,24,299,2024-02-26,2,16.00
4515,47,50,2022-11-09,5,244.00
4516,9,525,2023-08-08,4,491.00
4517,67,463,2023-12-18,3,246.00
4518,90,464,2024-07-30,4,321.00
4519,123,73,2024-09-21,2,92.00
4520,74,360,2024-07-23,4,485.00
4521,177,76,2023-11-20,3,316.00
4522,42,330,2024-01-21,3,35.00
4523,82,665,2023-08-16,4,181.00
4524,31,120,2022-12-11,4,498.00
4525,106,513,2022-12-30,2,320.00
4526,95,192,2024-03-21,5,245.00
4527,94,928,2024-06-20,5,105.00
4528,5,465,2023-07-13,3,184.00
4529,128,796,2022-11-08,2,172.00
4530,30,529,2022-11-17,1,340.00
4531,141,164,2023-06-15,1,185.00
4532,92,124,2024-08-12,1,301.00
4533,120,776,2023-06-09,3,170.00
4534,38,692,2024-03-17,4,252.00
4535,143,564,2024-05-16,4,309.00
4536,33,658,2023-01-27,4,356.00
4537,160,706,2023-03-20,1,329.00
4538,125,818,2024-03-30,3,51.00
4539,78,290,2023-02-06,4,371.00
4540,136,663,2024-04-01,4,301.00
4541,116,216,2024-02-08,5,50.00
4542,134,108,2023-10-18,3,158.00
4543,98,177,2023-07-05,5,154.00
4544,129,299,2023-09-11,1,214.00
4545,144,221,2024-07-16,2,144.00
4546,67,876,2022-12-20,1,97.00
4547,102,355,2023-05-03,1,256.00
4548,120,706,2023-08-14,4,31.00
4549,76,430,2024-02-22,4,255.00
4550,145,626,2024-01-06,2,197.00
4551,174,897,2023-03-29,5,264.00
4552,134,691,2023-02-23,5,69.00
4553,107,442,2024-01-11,1,324.00
4554,173,60,2024-02-18,4,80.00
4555,148,81,2024-10-20,5,359.00
4556,23,722,2023-09-08,2,415.00
4557,147,971,2023-07-25,4,107.00
4558,108,219,2023-03-15,3,396.00
4559,2,937,2024-06-30,4,127.00
4560,164,694,2024-04-08,3,131.00
4561,156,702,2024-09-14,4,231.00
4562,6,568,2024-06-20,1,363.00
4563,182,901,2023-09-04,1,421.00
4564,154,996,2024-06-09,2,183.00
4565,149,577,2024-01-19,4,348.00
4566,29,52,2024-08-10,5,299.00
4567,112,259,2024-05-31,1,229.00
4568,111,776,2023-11-24,2,362.00
4569,44,469,2023-07-27,3,146.00
4570,86,519,2023-11-04,3,438.00
4571,108,434,2023-06-09,5,436.00
4572,110,330,2022-11-22,3,330.00
4573,177,460,2024-07-07,4,72.00
4574,13,721,2024-06-08,2,224.00
4575,101,576,2022-12-23,1,206.00
4576,35,189,2024-01-06,5,59.00
4577,122,584,2023-01-03,3,74.00
4578,139,443,2023-09-25,3,121.00
4579,158,649,2023-11-21,4,324.00
4580,120,266,2024-07-09,3,448.00
4581,103,449,2023-02-05,2,350.00
4582,112,317,2024-07-12,3,248.00
4583,17,922,2024-03-26,4,291.00
4584,21,637,2023-05-22,2,406.00
4585,103,654,2024-01-14,4,283.00
4586,36,67,2023-10-02,4,482.00
4587,25,848,2024-02-26,4,264.00
4588,153,414,2024-04-22,3,326.00
4589,175,743,2024-03-12,2,305.00
4590,4,117,2023-11-16,3,156.00
4591,181,152,2022-11-09,5,483.00
4592,182,30,2024-02-21,1,323.00
4593,192,132,2023-12-07,2,169.00
4594,170,646,2024-06-02,4,106.00
4595,146,888,2022-11-13,2,72.00
4596,183,788,2024-05-14,4,196.00
4597,29,952,2023-04-18,5,120.00
4598,27,796,2024-05-23,2,178.00
4599,143,947,2024-05-23,2,208.00
4600,139,166,2024-07-02,4,410.00
4601,21,400,2023-01-22,4,142.00
4602,194,549,2023-12-28,3,24.00
4603,147,278,2024-09-15,1,396.00
4604,4,926,2023-08-09,2,48.00
4605,72,745,2023-11-23,2,254.00
4606,166,573,2023-09-01,1,98.00
4607,136,627,2023-11-08,1,450.00
4608,66,40,2023-05-08,5,53.00
4609,132,823,2024-07-16,3,268.00
4610,85,296,2023-03-25,5,190.00
4611,195,656,2023-05-10,5,45.00
4612,24,748,2024-10-24,1,179.00
4613,21,295,2023-04-08,3,141.00
4614,39,293,2023-02-13,4,257.00
4615,66,197,2024-07-08,4,288.00
4616,180,795,2023-07-14,4,206.00
4617,197,271,2024-09-13,4,48.00
4618,48,535,2023-12-05,5,221.00
4619,126,189,2022-11-09,1,289.00
4620,85,553,2024-05-07,5,75.00
4621,169,194,2023-07-03,2,313.00
4622,13,956,2023-12-28,1,323.00
4623,37,971,2023-06-25,2,488.00
4624,184,904,2024-01-08,2,494.00
4625,151,967,2023-03-29,3,344.00
4626,96,469,2023-03-17,2,22.00
4627,36,302,2024-09-02,2,18.00
4628,174,700,2024-10-20,3,462.00
4629,89,766,2023-11-26,3,459.00
4630,168,70,2024-03-06,4,254.00
4631,71,305,2024-07-21,1,50.00
4632,7,705,2024-03-18,2,387.00
4633,107,86,2023-04-08,2,459.00
4634,60,182,2024-07-05,4,196.00
4635,195,891,2024-07-13,3,161.00
4636,176,444,2024-05-07,3,339.00
4637,169,506,2023-03-22,3,64.00
4638,119,383,2023-08-13,1,467.00
4639,36,645,2023-02-09,3,287.00
4640,154,736,2024-05-01,5,178.00
4641,176,896,2022-12-08,5,20.00
4642,151,657,2023-01-22,1,165.00
4643,188,360,2024-06-04,3,114.00
4644,188,626,2024-07-05,3,412.00
4645,44,57,2023-03-28,5,404.00
4646,31,834,2024-03-26,1,393.00
4647,84,685,2024-10-18,5,193.00
4648,45,65,2024-10-13,4,395.00
4649,53,795,2023-06-28,2,356.00
4650,96,322,2023-12-24,2,384.00
4651,39,501,2024-08-13,5,332.00
4652,143,70,2023-12-01,4,218.00
4653,173,543,2023-02-22,4,54.00
4654,115,765,2023-05-20,2,93.00
4655,196,151,2023-02-27,2,52.00
4656,121,629,2024-06-22,5,443.00
4657,4,321,2024-02-09,2,134.00
4658,182,298,2024-06-30,3,115.00
4659,3,465,2022-11-24,4,20.00
4660,109,373,2024-08-12,4,110.00
4661,42,250,2023-07-19,3,261.00
4662,126,216,2024-10-22,5,62.00
4663,29,382,2024-09-01,3,426.00
4664,133,727,2024-06-17,4,462.00
4665,47,556,2023-07-10,2,207.00
4666,171,382,2024-04-24,3,233.00
4667,164,344,2023-10-22,4,395.00
4668,94,692,2024-05-24,3,399.00
4669,75,558,2023-09-16,5,477.00
4670,62,408,2023-04-15,4,393.00
4671,83,716,2024-10-27,1,226.00
4672,117,260,2023-05-15,2,207.00
4673,26,361,2023-10-01,5,316.00
4674,110,82,2023-04-21,3,157.00
4675,10,358,2024-05-15,5,67.00
4676,9,279,2023-05-23,5,311.00
4677,150,645,2023-09-30,2,104.00
4678,41,492,2024-10-10,1,438.00
4679,58,154,2024-09-07,5,97.00
4680,179,869,2024-03-20,2,229.00
4681,12,895,2023-01-15,1,323.00
4682,30,522,2023-11-01,1,393.00
4683,148,621,2022-11-19,1,488.00
4684,23,168,2023-02-11,3,492.00
4685,45,940,2023-04-26,1,422.00
4686,174,786,2024-02-03,2,195.00
4687,198,757,2024-05-22,5,149.00
4688,152,624,2024-10-07,5,460.00
4689,30,254,2023-05-10,4,338.00
4690,46,623,2023-09-09,1,53.00
4691,49,625,2023-07-17,5,174.00
4692,124,147,2024-06-27,2,42.00
4693,38,267,2023-10-17,5,131.00
4694,121,284,2024-04-24,2,486.00
4695,103,520,2022-11-17,5,65.00
4696,35,284,2023-01-21,3,177.00
4697,27,454,2023-09-05,1,490.00
4698,94,676,2024-01-05,2,466.00
4699,88,178,2022-12-02,2,152.00
4700,78,458,2023-07-14,3,83.00
4701,46,121,2023-12-28,5,160.00
4702,40,197,2024-04-22,5,44.00
4703,164,965,2023-07-19,1,272.00
4704,81,586,2022-12-04,1,215.00
4705,52,820,2023-02-02,1,156.00
4706,42,323,2024-08-28,2,339.00
4707,109,62,2024-08-23,4,228.00
4708,77,503,2024-07-23,1,348.00
4709,149,580,2023-08-02,3,97.00
4710,115,435,2023-09-07,1,54.00
4711,66,165,2024-02-25,5,283.00
4712,71,921,2024-09-26,5,257.00
4713,107,759,2022-11-30,5,23.00
4714,87,509,2023-01-06,2,138.00
4715,7,123,2023-07-16,1,402.00
4716,133,386,2024-04-29,2,493.00
4717,62,641,2023-03-03,1,145.00
4718,77,446,2023-12-15,5,436.00
4719,145,868,2023-08-12,1,146.00
4720,4,806,2024-08-22,1,325.00
4721,30,566,2023-12-04,1,475.00
4722,106,743,2023-03-04,5,229.00
4723,133,957,2023-05-21,3,346.00
4724,127,216,2023-10-31,5,161.00
4725,6,30,2024-03-07,3,107.00
4726,59,676,2023-08-27,3,451.00
4727,27,852,2024-07-17,4,204.00
4728,118,378,2023-05-14,5,265.00
4729,89,190,2024-10-01,4,69.00
4730,92,144,2023-01-26,3,493.00
4731,75,859,2024-06-04,2,81.00
4732,42,580,2024-10-15,1,167.00
4733,83,857,2023-01-10,4,450.00
4734,112,701,2024-04-17,3,352.00
4735,10,95,2024-09-10,1,290.00
4736,129,394,2022-11-10,3,194.00
4737,109,605,2022-12-14,4,428.00
4738,34,92,2024-08-10,3,483.00
4739,89,41,2024-01-20,5,320.00
4740,150,293,2023-05-25,4,262.00
4741,152,824,2023-01-07,5,336.00
4742,54,779,2024-10-24,5,54.00
4743,127,258,2022-12-21,5,367.00
4744,71,812,2022-12-31,3,279.00
4745,62,110,2024-05-01,1,188.00
4746,186,961,2024-05-31,2,16.00
4747,30,583,2023-06-29,5,88.00
4748,88,848,2024-08-16,5,275.00
4749,112,917,2024-10-03,3,309.00
4750,46,990,2023-10-23,4,147.00
4751,92,547,2024-09-02,4,128.00
4752,11,642,2023-02-09,3,162.00
4753,2,90,2023-07-03,2,456.00
4754,186,174,2024-08-18,1,125.00
4755,118,558,2023-12-27,4,44.00
4756,8,996,2023-07-01,3,251.00
4757,151,911,2024-08-19,1,361.00
4758,118,701,2023-01-09,2,413.00
4759,101,418,2023-06-13,3,147.00
4760,65,750,2024-10-14,3,173.00
4761,66,754,2023-04-04,3,197.00
4762,197,981,2022-12-14,4,364.00
4763,183,959,2023-08-09,3,111.00
4764,59,477,2024-01-06,1,366.00
4765,37,542,2024-05-25,3,255.00
4766,179,165,2024-01-06,3,398.00
4767,81,541,2024-04-05,1,217.00
4768,81,652,2023-10-26,5,84.00
4769,79,56,2023-10-24,5,33.00
4770,69,303,2023-01-05,4,474.00
4771,122,581,2023-03-16,2,141.00
4772,68,940,2023-03-24,1,169.00
4773,101,521,2024-01-17,3,392.00
4774,79,501,2022-12-07,2,265.00
4775,194,294,2024-04-14,4,431.00
4776,156,46,2022-11-26,3,82.00
4777,100,806,2022-11-03,2,321.00
4778,64,487,2023-03-30,3,282.00
4779,4,51,2024-02-21,3,295.00
4780,15,209,2024-10-21,3,354.00
4781,104,1000,2023-01-10,1,366.00
4782,109,868,2022-10-31,4,148.00
4783,3,683,2024-08-29,3,320.00
4784,168,272,2023-07-16,2,453.00
4785,40,134,2022-12-24,5,473.00
4786,37,150,2024-02-21,5,447.00
4787,72,549,2023-02-28,5,162.00
4788,152,290,2023-11-21,5,236.00
4789,44,751,2023-06-14,4,189.00
4790,107,107,2023-11-11,1,59.00
4791,4,512,2024-08-19,3,316.00
4792,168,425,2024-06-16,2,491.00
4793,22,662,2024-03-01,3,115.00
4794,79,335,2023-08-07,4,339.00
4795,169,699,2024-05-21,4,170.00
4796,93,283,2024-01-22,1,429.00
4797,140,231,2024-03-08,4,414.00
4798,24,123,2023-05-10,5,88.00
4799,106,229,2023-05-29,3,247.00
4800,54,483,2023-01-11,1,103.00
4801,183,461,2024-02-02,4,324.00
4802,19,687,2024-10-19,3,482.00
4803,179,35,2024-03-24,4,481.00
4804,131,853,2023-08-08,5,17.00
4805,38,39,2023-01-11,4,433.00
4806,61,455,2024-02-29,3,160.00
4807,190,723,2023-04-11,3,137.00
4808,74,496,2024-08-08,2,403.00
4809,128,582,2024-02-25,4,163.00
4810,192,108,2024-04-10,2,155.00
4811,34,285,2023-04-11,1,375.00
4812,100,815,2023-06-01,2,146.00
4813,62,901,2023-04-14,4,293.00
4814,132,732,2022-11-21,5,195.00
4815,116,604,2024-08-16,3,72.00
4816,3,702,2022-12-19,3,322.00
4817,24,366,2023-07-03,5,316.00
4818,24,4,2024-03-10,2,67.00
4819,94,8,2024-09-16,1,165.00
4820,64,833,2024-01-25,1,296.00
4821,171,335,2024-05-30,4,286.00
4822,24,280,2023-07-08,3,438.00
4823,135,310,2023-03-16,3,377.00
4824,9,617,2024-10-16,1,251.00
4825,74,783,2024-02-09,4,493.00
4826,72,852,2024-06-22,1,225.00
4827,183,625,2022-12-24,3,242.00
4828,9,886,2024-03-23,1,314.00
4829,172,881,2023-08-14,1,52.00
4830,156,410,2024-08-09,2,168.00
4831,22,144,2023-08-09,3,304.00
4832,116,543,2023-12-05,4,168.00
4833,13,115,2024-07-30,4,398.00
4834,43,564,2024-04-07,4,350.00
4835,166,527,2023-07-11,4,261.00
4836,6,639,2024-03-22,5,362.00
4837,144,818,2024-03-27,3,315.00
4838,166,84,2024-09-04,1,229.00
4839,183,477,2023-10-22,1,346.00
4840,146,904,2024-05-08,2,126.00
4841,157,775,2023-07-09,5,171.00
4842,177,1,2023-08-26,1,375.00
4843,148,126,2023-10-22,1,310.00
4844,34,720,2023-08-06,2,407.00
4845,169,797,2023-02-13,5,432.00
4846,172,694,2024-03-23,5,404.00
4847,171,234,2024-06-12,4,74.00
4848,164,31,2022-12-29,2,309.00
4849,182,892,2024-05-02,5,146.00
4850,183,682,2023-09-06,2,186.00
4851,20,721,2024-09-20,4,191.00
4852,98,631,2022-11-14,3,122.00
4853,43,371,2022-12-21,3,119.00
4854,94,191,2023-06-21,2,361.00
4855,198,705,2024-07-03,3,415.00
4856,185,773,2024-02-05,1,309.00
4857,150,364,2024-08-20,2,211.00
4858,15,50,2023-12-13,5,445.00
4859,63,582,2024-03-02,5,28.00
4860,32,373,2024-05-17,2,394.00
4861,152,481,2022-11-21,4,190.00
4862,106,335,2023-06-14,3,478.00
4863,15,960,2024-06-02,2,36.00
4864,34,948,2024-08-26,3,182.00
4865,196,897,2023-06-08,3,452.00
4866,147,440,2023-04-24,5,108.00
4867,180,868,2023-10-27,4,473.00
4868,150,827,2024-03-07,1,481.00
4869,62,168,2023-02-21,1,347.00
4870,47,448,2023-12-25,1,212.00
4871,111,896,2024-07-19,2,108.00
4872,109,103,2023-03-02,3,392.00
4873,108,211,2024-02-11,5,368.00
4874,119,793,2023-01-04,2,186.00
4875,82,472,2024-08-02,4,226.00
4876,191,484,2022-11-10,1,202.00
4877,89,675,2023-02-15,3,242.00
4878,187,943,2023-11-07,5,293.00
4879,166,148,2023-04-28,3,490.00
4880,20,302,2022-11-25,2,239.00
4881,86,423,2024-08-08,2,90.00
4882,189,190,2023-06-20,5,485.00
4883,177,189,2024-07-12,2,151.00
4884,29,775,2023-06-26,4,60.00
4885,34,442,2024-08-31,3,232.00
4886,127,355,2022-11-27,2,133.00
4887,190,775,2024-02-22,1,113.00
4888,165,492,2024-05-11,1,365.00
4889,122,448,2024-08-28,4,241.00
4890,31,807,2024-08-07,3,471.00
4891,72,140,2023-09-09,5,317.00
4892,137,159,2024-05-01,3,299.00
4893,107,998,2024-02-23,3,471.00
4894,172,567,2023-11-28,1,67.00
4895,131,251,2023-07-30,3,220.00
4896,48,75,2024-05-04,3,178.00
4897,132,416,2023-11-21,3,205.00
4898,179,756,2024-08-09,1,237.00
4899,126,483,2024-08-27,3,154.00
4900,111,999,2023-10-19,3,52.00
4901,18,200,2024-01-13,3,22.00
4902,35,248,2023-07-23,4,99.00
4903,22,367,2023-04-16,1,498.00
4904,88,13,2024-02-02,1,254.00
4905,123,19,2023-03-06,4,110.00
4906,161,67,2024-01-29,2,452.00
4907,60,622,2023-03-15,2,163.00
4908,196,595,2023-01-01,1,429.00
4909,40,108,2023-07-19,5,397.00
4910,95,664,2024-07-29,4,306.00
4911,108,367,2024-09-16,4,329.00
4912,99,370,2023-11-09,4,307.00
4913,141,585,2023-10-14,1,90.00
4914,166,951,2024-03-16,4,180.00
4915,95,749,2022-12-27,5,184.00
4916,172,482,2022-12-31,1,417.00
4917,9,861,2023-09-15,3,236.00
4918,88,325,2024-01-01,5,40.00
4919,192,333,2023-08-08,5,200.00
4920,135,697,2023-04-24,1,316.00
4921,116,262,2023-01-21,2,72.00
4922,35,280,2023-12-12,2,281.00
4923,181,622,2024-06-25,1,395.00
4924,73,266,2023-10-06,3,320.00
4925,173,364,2023-01-19,5,432.00
4926,163,383,2023-12-10,3,438.00
